origin_date,target_date,horizon,origin_close,pred_close,actual_close,pred_delta,actual_delta,confidence,abs_error,ape_pct,dir_match,direction,regime,pre_guard_return_pct,pred_return_pct,direction_guard,confidence_guard,up_probability,trend_regime_code,trend_signal,jump_regime_code,jump_signal,branch_name,branch_used
2026-08-21,2026-08-31,6,987.44,978.02,961.92,-9.42,-25.52,21.3,16.1,1.673736,True,跌,normal,-1.122,-1.122,none,none,0.343,1.0,0.572,0.0,0.531,trend_up,True
2026-08-21,2026-09-01,7,987.44,971.94,959.94,-15.5,-27.5,30.4,12.0,1.250078,True,跌,normal,-1.847,-1.847,none,none,0.1338,1.0,0.572,0.0,0.531,trend_up,True
2026-08-21,2026-09-02,8,987.44,977.58,938.22,-9.86,-49.22,19.5,39.36,4.195178,True,跌,normal,-1.175,-1.175,none,none,0.3529,1.0,0.572,0.0,0.531,trend_up,True
2026-08-21,2026-09-03,9,987.44,988.85,958.38,1.41,-29.06,8.4,30.47,3.179323,False,涨,normal,0.839,0.168,low_confidence_decay,direction_guard_dampen,0.5183,1.0,0.572,0.0,0.531,trend_up,True
2026-08-21,2026-09-04,10,987.44,991.01,965.96,3.57,-21.48,20.4,25.05,2.593275,False,涨,normal,2.125,0.425,low_confidence_decay,direction_guard_dampen,0.8843,1.0,0.572,0.0,0.531,trend_up,True
2026-08-24,2026-08-31,5,1006.82,987.16,961.92,-19.66,-44.9,22.3,25.24,2.623919,True,跌,normal,-2.297,-2.297,none,none,0.599,1.0,0.86,0.0,0.374,trend_up,True
2026-08-24,2026-09-01,6,1006.82,992.81,959.94,-14.01,-46.88,19.3,32.87,3.424172,True,跌,normal,-1.637,-1.637,none,none,0.3784,1.0,0.86,0.0,0.374,trend_up,True
2026-08-24,2026-09-02,7,1006.82,972.84,938.22,-33.98,-68.6,27.6,34.62,3.689966,True,跌,normal,-3.971,-3.971,none,none,0.1895,1.0,0.86,0.0,0.374,trend_up,True
2026-08-24,2026-09-03,8,1006.82,976.17,958.38,-30.65,-48.44,28.7,17.79,1.856257,True,跌,normal,-3.581,-3.581,none,none,0.1844,1.0,0.86,0.0,0.374,trend_up,True
2026-08-24,2026-09-04,9,1006.82,998.38,965.96,-8.44,-40.86,18.5,32.42,3.356247,True,跌,normal,-0.986,-0.986,none,none,0.6345,1.0,0.86,0.0,0.374,trend_up,True
2026-08-25,2026-08-31,4,1004.22,985.35,961.92,-18.87,-42.3,15.8,23.43,2.435753,True,跌,normal,-2.21,-2.21,none,none,0.4823,1.0,0.236,0.0,0.288,trend_up,True
2026-08-25,2026-09-01,5,1004.22,1004.3,959.94,0.08,-44.28,15.8,44.36,4.621122,False,平,normal,0.028,0.01,low_confidence_decay,tiny_edge_confidence_dampen,0.8013,1.0,0.236,0.0,0.288,trend_up,True
2026-08-25,2026-09-02,6,1004.22,982.8,938.22,-21.42,-66.0,30.1,44.58,4.751551,True,跌,normal,-2.509,-2.509,none,none,0.817,1.0,0.236,0.0,0.288,trend_up,True
2026-08-25,2026-09-03,7,1004.22,957.24,958.38,-46.98,-45.84,31.9,1.14,0.118951,True,跌,normal,-5.504,-5.504,none,none,0.0932,1.0,0.236,0.0,0.288,trend_up,True
2026-08-25,2026-09-04,8,1004.22,974.34,965.96,-29.88,-38.26,22.2,8.38,0.867531,True,跌,normal,-3.5,-3.5,none,none,0.3065,1.0,0.236,0.0,0.288,trend_up,True
2026-08-26,2026-08-31,3,1003.0,1001.82,961.92,-1.18,-41.08,14.7,39.9,4.147954,True,跌,normal,0.34,-0.139,trenddown_repaired_ma_bullish_rollover_guard,direction_guard_dampen|low_edge_confidence_dampen,0.6662,-1.0,0.364,0.0,0.343,trend_down,True
2026-08-26,2026-09-01,4,1003.0,1001.36,959.94,-1.64,-43.06,18.5,41.42,4.314853,True,跌,normal,0.326,-0.192,trenddown_repaired_ma_bullish_rollover_guard,direction_guard_dampen,0.6492,-1.0,0.364,0.0,0.343,trend_down,True
2026-08-26,2026-09-02,5,1003.0,992.82,938.22,-10.18,-64.78,39.4,54.6,5.819531,True,跌,normal,-1.194,-1.194,none,none,0.1414,-1.0,0.364,0.0,0.343,trend_down,True
2026-08-26,2026-09-03,6,1003.0,988.84,958.38,-14.16,-44.62,36.0,30.46,3.17828,True,跌,normal,-1.661,-1.661,none,none,0.0762,-1.0,0.364,0.0,0.343,trend_down,True
2026-08-26,2026-09-04,7,1003.0,987.04,965.96,-15.96,-37.04,33.1,21.08,2.182285,True,跌,normal,-1.872,-1.872,none,none,0.0787,-1.0,0.364,0.0,0.343,trend_down,True
2026-08-27,2026-08-31,2,995.3,995.53,961.92,0.23,-33.38,21.6,33.61,3.494054,False,平,normal,0.076,0.027,near_bearish_decay,tiny_edge_confidence_dampen,0.7281,-1.0,0.571,0.0,0.308,trend_down,True
2026-08-27,2026-09-01,3,995.3,996.56,959.94,1.26,-35.36,13.2,36.62,3.814822,False,涨,normal,0.426,0.149,near_bearish_decay,direction_guard_dampen|low_edge_confidence_dampen,0.356,-1.0,0.571,0.0,0.308,trend_down,True
2026-08-27,2026-09-02,4,995.3,993.68,938.22,-1.62,-57.08,19.1,55.46,5.911194,True,跌,normal,0.885,-0.192,trenddown_repaired_ma_bullish_rollover_guard,direction_guard_dampen,0.6436,-1.0,0.571,0.0,0.308,trend_down,True
2026-08-27,2026-09-03,5,995.3,990.1,958.38,-5.2,-36.92,38.8,31.72,3.309752,True,跌,normal,-0.615,-0.615,none,none,0.1425,-1.0,0.571,0.0,0.308,trend_down,True
2026-08-27,2026-09-04,6,995.3,989.02,965.96,-6.28,-29.34,29.6,23.06,2.387262,True,跌,normal,-0.743,-0.743,none,none,0.1748,-1.0,0.571,0.0,0.308,trend_down,True
2026-08-28,2026-08-31,1,999.28,985.49,961.92,-13.79,-37.36,63.0,23.57,2.450308,True,跌,normal,-1.624,-1.624,none,none,0.2169,1.0,0.215,0.0,0.795,trend_up,True
2026-08-28,2026-09-01,2,999.28,979.84,959.94,-19.44,-39.34,54.1,19.9,2.073046,True,跌,normal,-2.288,-2.288,none,none,0.1926,1.0,0.215,0.0,0.795,trend_up,True
2026-08-28,2026-09-02,3,999.28,981.28,938.22,-18.0,-61.06,37.6,43.06,4.589542,True,跌,normal,-2.119,-2.119,none,none,0.2857,1.0,0.215,0.0,0.795,trend_up,True
2026-08-28,2026-09-03,4,999.28,979.11,958.38,-20.17,-40.9,45.8,20.73,2.163025,True,跌,normal,-2.375,-2.375,none,none,0.1354,1.0,0.215,0.0,0.795,trend_up,True
2026-08-28,2026-09-04,5,999.28,969.74,965.96,-29.54,-33.32,42.5,3.78,0.391321,True,跌,normal,-3.478,-3.478,none,none,0.0944,1.0,0.215,0.0,0.795,trend_up,True
2026-08-31,2026-09-01,1,961.92,961.1,959.94,-0.82,-1.98,32.0,1.16,0.120841,True,跌,normal,0.155,-0.1,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.1093,-1.0,0.433,0.0,0.839,trend_down,True
2026-08-31,2026-09-02,2,961.92,961.36,938.22,-0.56,-23.7,14.7,23.14,2.466372,True,跌,normal,-0.068,-0.068,none,tiny_edge_confidence_dampen,0.6083,-1.0,0.433,0.0,0.839,trend_down,True
2026-08-31,2026-09-03,3,961.92,960.5,958.38,-1.42,-3.54,17.4,2.12,0.221207,True,跌,normal,2.637,-0.173,near_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.7733,-1.0,0.433,0.0,0.839,trend_down,True
2026-08-31,2026-09-04,4,961.92,960.09,965.96,-1.83,4.04,19.2,5.87,0.607686,False,跌,normal,1.298,-0.224,mid_horizon_breakdown_guard,direction_guard_dampen,0.3637,-1.0,0.433,0.0,0.839,trend_down,True
2026-09-01,2026-09-02,1,959.94,943.85,938.22,-16.09,-21.72,78.9,5.63,0.600072,True,跌,normal,-1.972,-1.972,none,none,0.0977,-1.0,0.579,0.0,0.34,trend_down,True
2026-09-01,2026-09-03,2,959.94,942.85,958.38,-17.09,-1.56,60.3,15.53,1.620443,True,跌,normal,-2.094,-2.094,none,none,0.1296,-1.0,0.579,0.0,0.34,trend_down,True
2026-09-01,2026-09-04,3,959.94,950.54,965.96,-9.4,6.02,37.3,15.42,1.596339,False,跌,normal,-1.152,-1.152,none,none,0.2641,-1.0,0.579,0.0,0.34,trend_down,True
2026-09-02,2026-09-03,1,938.22,937.42,958.38,-0.8,20.16,36.0,20.96,2.187024,False,跌,normal,1.127,-0.1,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.9787,-1.0,0.878,0.0,0.716,trend_down,True
2026-09-02,2026-09-04,2,938.22,937.09,965.96,-1.13,27.74,21.4,28.87,2.988737,False,跌,normal,2.596,-0.141,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.7577,-1.0,0.878,0.0,0.716,trend_down,True
2026-09-03,2026-09-04,1,958.38,957.4,965.96,-0.98,7.58,33.7,8.56,0.886165,False,跌,normal,0.619,-0.12,post_capitulation_rebound_fade,direction_guard_dampen|low_edge_confidence_dampen,0.9284,0.0,0.187,0.0,0.338,normal,True
